Well,MOPS,Tricine,H3BO3,Glucose,K2SO4,K2HPO4,FeSO4,NH4Cl,MgCl2,NaCl,(NH4)6Mo7O24,CoCl2,CuSO4,MnSO4,ZnSO4,Kan,Water,Culture
E2,30.000000000000085,15.0,71.80880388780875,10.0,6.153848814579763,9.719816031643774,5.1423734686029245,10.957300065030433,491.74263056989224,452.1781107549388,23.4398215301,17.526570549679167,12.172270797167501,17.28375538157344,20.869031604665,5.0,286.0056665443179,15.0
F2,30.000000000000085,15.0,71.80880388780875,10.0,6.153848814579763,9.719816031643774,5.1423734686029245,10.957300065030433,491.74263056989224,452.1781107549388,23.4398215301,17.526570549679167,12.172270797167501,17.28375538157344,20.869031604665,5.0,286.0056665443179,15.0
A3,30.000000000000362,15.0,14.823770987305686,10.0,6.419132637814875,8.561894394642115,24.737895865987525,5.719328418021754,302.62180488676734,463.2732365442585,20.61990694301667,22.54884499374,15.223478806070002,5.155288792060626,20.869031604665,5.0,514.4263851256495,15.0
B3,30.000000000000362,15.0,14.823770987305686,10.0,6.419132637814875,8.561894394642115,24.737895865987525,5.719328418021754,302.62180488676734,463.2732365442585,20.61990694301667,22.54884499374,15.223478806070002,5.155288792060626,20.869031604665,5.0,514.4263851256495,15.0
C3,30.000000000000362,15.0,14.823770987305686,10.0,6.419132637814875,8.561894394642115,24.737895865987525,5.719328418021754,302.62180488676734,463.2732365442585,20.61990694301667,22.54884499374,15.223478806070002,5.155288792060626,20.869031604665,5.0,514.4263851256495,15.0
D3,30.000000000000057,15.0,23.53822388402925,10.0,5.133204057632758,7.156753773578765,25.5783930557895,10.055338098251447,395.8244649853894,406.03008950782566,11.059732028200001,22.315807451968336,14.6076130269025,19.99748332252125,20.869031604665,5.0,462.8338652032461,15.0
E3,30.000000000000057,15.0,23.53822388402925,10.0,5.133204057632758,7.156753773578765,25.5783930557895,10.055338098251447,395.8244649853894,406.03008950782566,11.059732028200001,22.315807451968336,14.6076130269025,19.99748332252125,20.869031604665,5.0,462.8338652032461,15.0
F3,30.000000000000057,15.0,23.53822388402925,10.0,5.133204057632758,7.156753773578765,25.5783930557895,10.055338098251447,395.8244649853894,406.03008950782566,11.059732028200001,22.315807451968336,14.6076130269025,19.99748332252125,20.869031604665,5.0,462.8338652032461,15.0
A4,29.999999999999787,15.0,23.538202520797622,10.0,5.133204060150332,7.156753774806554,25.57849801483,10.055338098041648,395.82446502235945,406.0300895078303,22.35711488859167,22.320288023668336,14.794474008935,19.99810054248594,20.869031604665,5.0,451.34443993283827,15.0
B4,29.999999999999787,15.0,23.538202520797622,10.0,5.133204060150332,7.156753774806554,25.57849801483,10.055338098041648,395.82446502235945,406.0300895078303,22.35711488859167,22.320288023668336,14.794474008935,19.99810054248594,20.869031604665,5.0,451.34443993283827,15.0
C4,29.999999999999787,15.0,23.538202520797622,10.0,5.133204060150332,7.156753774806554,25.57849801483,10.055338098041648,395.82446502235945,406.0300895078303,22.35711488859167,22.320288023668336,14.794474008935,19.99810054248594,20.869031604665,5.0,451.34443993283827,15.0
D4,30.000000000000284,15.0,9.682340373677814,10.0,5.388961009405097,5.865221610274266,22.0873748337071,6.647363366568475,445.1071726490356,458.741766367141,5.284846262514341,9.821084386218333,22.642308799047502,21.51115660929031,20.869031604665,5.0,391.3513721284549,15.0
E4,30.000000000000284,15.0,9.682340373677814,10.0,5.388961009405097,5.865221610274266,22.0873748337071,6.647363366568475,445.1071726490356,458.741766367141,5.284846262514341,9.821084386218333,22.642308799047502,21.51115660929031,20.869031604665,5.0,391.3513721284549,15.0
F4,30.000000000000284,15.0,9.682340373677814,10.0,5.388961009405097,5.865221610274266,22.0873748337071,6.647363366568475,445.1071726490356,458.741766367141,5.284846262514341,9.821084386218333,22.642308799047502,21.51115660929031,20.869031604665,5.0,391.3513721284549,15.0
A5,29.9999999999998,15.0,11.671453040624625,10.0,5.341024398992276,17.67339757586342,21.988956341703997,5.921713596934259,347.4814536829517,388.5067049886761,54.966546058968504,13.337961690415835,24.805873782200003,23.345065187754376,20.869031604665,5.0,489.09081805025005,15.0
B5,29.9999999999998,15.0,11.671453040624625,10.0,5.341024398992276,17.67339757586342,21.988956341703997,5.921713596934259,347.4814536829517,388.5067049886761,54.966546058968504,13.337961690415835,24.805873782200003,23.345065187754376,20.869031604665,5.0,489.09081805025005,15.0
C5,29.9999999999998,15.0,11.671453040624625,10.0,5.341024398992276,17.67339757586342,21.988956341703997,5.921713596934259,347.4814536829517,388.5067049886761,54.966546058968504,13.337961690415835,24.805873782200003,23.345065187754376,20.869031604665,5.0,489.09081805025005,15.0
D5,30.00000000000027,15.0,21.92291138610075,10.0,6.587556105615227,17.081550632254523,11.712168072479823,9.384024617297166,179.6168560326834,363.1603140241924,9.266314001091667,20.576731406979167,24.805880808819996,23.039714991820002,20.869031604665,5.0,716.9769463160005,15.0
E5,30.00000000000027,15.0,21.92291138610075,10.0,6.587556105615227,17.081550632254523,11.712168072479823,9.384024617297166,179.6168560326834,363.1603140241924,9.266314001091667,20.576731406979167,24.805880808819996,23.039714991820002,20.869031604665,5.0,716.9769463160005,15.0
F5,30.00000000000027,15.0,21.92291138610075,10.0,6.587556105615227,17.081550632254523,11.712168072479823,9.384024617297166,179.6168560326834,363.1603140241924,9.266314001091667,20.576731406979167,24.805880808819996,23.039714991820002,20.869031604665,5.0,716.9769463160005,15.0
A6,30.0000000000002,15.0,48.99043182403875,10.0,6.899783761613645,23.531241084299733,6.98159303503755,10.288079937976384,240.65187794390576,357.5538134806172,23.365057643458336,12.980162155014867,24.8057270655425,17.336307110575625,20.869031604665,5.0,630.7468933532544,15.0
B6,30.0000000000002,15.0,48.99043182403875,10.0,6.899783761613645,23.531241084299733,6.98159303503755,10.288079937976384,240.65187794390576,357.5538134806172,23.365057643458336,12.980162155014867,24.8057270655425,17.336307110575625,20.869031604665,5.0,630.7468933532544,15.0
C6,30.0000000000002,15.0,48.99043182403875,10.0,6.899783761613645,23.531241084299733,6.98159303503755,10.288079937976384,240.65187794390576,357.5538134806172,23.365057643458336,12.980162155014867,24.8057270655425,17.336307110575625,20.869031604665,5.0,630.7468933532544,15.0
D6,29.999999999999815,15.0,11.465472684929312,10.0,6.47006436014208,21.10523382338738,18.580251842072673,6.572573689759443,425.91043149802005,376.70350609345894,6.319533766157931,14.896768023991669,24.805878779902507,24.645249334077498,20.869031604665,5.0,466.6560044994357,15.0
E6,29.999999999999815,15.0,11.465472684929312,10.0,6.47006436014208,21.10523382338738,18.580251842072673,6.572573689759443,425.91043149802005,376.70350609345894,6.319533766157931,14.896768023991669,24.805878779902507,24.645249334077498,20.869031604665,5.0,466.6560044994357,15.0
F6,29.999999999999815,15.0,11.465472684929312,10.0,6.47006436014208,21.10523382338738,18.580251842072673,6.572573689759443,425.91043149802005,376.70350609345894,6.319533766157931,14.896768023991669,24.805878779902507,24.645249334077498,20.869031604665,5.0,466.6560044994357,15.0
A7,29.999999999999986,15.0,18.544684879287814,10.0,6.63559765512309,23.894198723055315,15.728739113272727,6.649837881103332,445.8187480497059,392.85293368042926,14.482537051858335,24.006421321056663,6.5480845483,19.449758966010002,20.869031604665,5.0,429.5194265261326,15.0
B7,29.999999999999986,15.0,18.544684879287814,10.0,6.63559765512309,23.894198723055315,15.728739113272727,6.649837881103332,445.8187480497059,392.85293368042926,14.482537051858335,24.006421321056663,6.5480845483,19.449758966010002,20.869031604665,5.0,429.5194265261326,15.0
C7,29.999999999999986,15.0,18.544684879287814,10.0,6.63559765512309,23.894198723055315,15.728739113272727,6.649837881103332,445.8187480497059,392.85293368042926,14.482537051858335,24.006421321056663,6.5480845483,19.449758966010002,20.869031604665,5.0,429.5194265261326,15.0
D7,29.999999999999886,15.0,77.76359512170126,10.0,5.187291460450822,24.27838064235614,17.935041858510175,5.746637048552212,105.02600561366239,384.37637271984266,24.154392114300002,21.542770507363336,22.615181606740002,8.999395728921876,20.869031604665,5.0,706.5059039729343,15.0
E7,29.999999999999886,15.0,77.76359512170126,10.0,5.187291460450822,24.27838064235614,17.935041858510175,5.746637048552212,105.02600561366239,384.37637271984266,24.154392114300002,21.542770507363336,22.615181606740002,8.999395728921876,20.869031604665,5.0,706.5059039729343,15.0
F7,29.999999999999886,15.0,77.76359512170126,10.0,5.187291460450822,24.27838064235614,17.935041858510175,5.746637048552212,105.02600561366239,384.37637271984266,24.154392114300002,21.542770507363336,22.615181606740002,8.999395728921876,20.869031604665,5.0,706.5059039729343,15.0
A8,29.999999999999993,15.0,14.014960757756564,10.0,6.39044210926138,18.2105253983238,21.827760530823152,11.076138374421776,316.35317603144136,410.1595807746784,24.425939803508335,45.291664392483334,24.8167089030725,99.81442598418751,20.869031604665,5.0,411.749645335377,15.0
B8,29.999999999999993,15.0,14.014960757756564,10.0,6.39044210926138,18.2105253983238,21.827760530823152,11.076138374421776,316.35317603144136,410.1595807746784,24.425939803508335,45.291664392483334,24.8167089030725,99.81442598418751,20.869031604665,5.0,411.749645335377,15.0
C8,29.999999999999993,15.0,14.014960757756564,10.0,6.39044210926138,18.2105253983238,21.827760530823152,11.076138374421776,316.35317603144136,410.1595807746784,24.425939803508335,45.291664392483334,24.8167089030725,99.81442598418751,20.869031604665,5.0,411.749645335377,15.0
D8,29.999999999999936,15.0,46.364742397602505,10.0,10.53533965690729,23.552431901894682,46.85920441799651,7.833274195324404,45.41279494683481,53.32666134961223,48.811248769206415,52.0666494045,47.1420358837156,53.0890618037625,48.81945679902925,5.0,941.1870984736139,15.0
E8,29.999999999999936,15.0,46.364742397602505,10.0,10.53533965690729,23.552431901894682,46.85920441799651,7.833274195324404,45.41279494683481,53.32666134961223,48.811248769206415,52.0666494045,47.1420358837156,53.0890618037625,48.81945679902925,5.0,941.1870984736139,15.0
F8,29.999999999999936,15.0,46.364742397602505,10.0,10.53533965690729,23.552431901894682,46.85920441799651,7.833274195324404,45.41279494683481,53.32666134961223,48.811248769206415,52.0666494045,47.1420358837156,53.0890618037625,48.81945679902925,5.0,941.1870984736139,15.0
