Source Position,Source Well,Destination Position,Destination Well,Transfer Volume [uL]
P3,A1,P2,A1,155.41167645337478
P3,A1,P2,A1,155.41167645337478
P3,A1,P2,A1,155.41167645337478
P3,A1,P2,B1,155.41167645337478
P3,A1,P2,B1,155.41167645337478
P3,A1,P2,B1,155.41167645337478
P3,A1,P2,C1,155.41167645337478
P3,A1,P2,C1,155.41167645337478
P3,A1,P2,C1,155.41167645337478
P3,A1,P2,D1,153.07771755474204
P3,A1,P2,D1,153.07771755474204
P3,A1,P2,D1,153.07771755474204
P3,A1,P2,D1,153.07771755474204
P3,A1,P2,D1,153.07771755474204
P3,A1,P2,E1,153.07771755474204
P3,A1,P2,E1,153.07771755474204
P3,A1,P2,E1,153.07771755474204
P3,A1,P2,E1,153.07771755474204
P3,A1,P2,E1,153.07771755474204
P3,A1,P2,F1,153.07771755474204
P3,A1,P2,F1,153.07771755474204
P3,A1,P2,F1,153.07771755474204
P3,A1,P2,F1,153.07771755474204
P3,A1,P2,F1,153.07771755474204
P3,A1,P2,A2,162.85334788740434
P3,A1,P2,A2,162.85334788740434
P3,A1,P2,A2,162.85334788740434
P3,A1,P2,B2,162.85334788740434
P3,A1,P2,B2,162.85334788740434
P3,A1,P2,B2,162.85334788740434
P3,A1,P2,C2,162.85334788740434
P3,A1,P2,C2,162.85334788740434
P3,A1,P2,C2,162.85334788740434
P3,A1,P2,D2,178.26970379377656
P3,A1,P2,D2,178.26970379377656
P3,A1,P2,D2,178.26970379377656
P3,A1,P2,E2,178.26970379377656
P3,A1,P2,E2,178.26970379377656
P3,A1,P2,E2,178.26970379377656
P3,A1,P2,F2,178.26970379377656
P3,A1,P2,F2,178.26970379377656
P3,A1,P2,F2,178.26970379377656
P3,A1,P2,A3,170.70540088952598
P3,A1,P2,A3,170.70540088952598
P3,A1,P2,A3,170.70540088952598
P3,A1,P2,A3,170.70540088952598
P3,A1,P2,A3,170.70540088952598
P3,A1,P2,A3,170.70540088952598
P3,A1,P2,B3,170.70540088952598
P3,A1,P2,B3,170.70540088952598
P3,A1,P2,B3,170.70540088952598
P3,A1,P2,B3,170.70540088952598
P3,A1,P2,B3,170.70540088952598
P3,A1,P2,B3,170.70540088952598
P3,A1,P2,C3,170.70540088952598
P3,A1,P2,C3,170.70540088952598
P3,A1,P2,C3,170.70540088952598
P3,A1,P2,C3,170.70540088952598
P3,A1,P2,C3,170.70540088952598
P3,A1,P2,C3,170.70540088952598
P3,A1,P2,D3,170.44358870491482
P3,A1,P2,D3,170.44358870491482
P3,A1,P2,E3,170.44358870491482
P3,A1,P2,E3,170.44358870491482
P3,A1,P2,F3,170.44358870491482
P3,A1,P2,F3,170.44358870491482
P3,A1,P2,A4,113.7006673327591
P3,A1,P2,B4,113.7006673327591
P3,A1,P2,C4,113.7006673327591
P3,A1,P2,D4,178.1383848596141
P3,A1,P2,D4,178.1383848596141
P3,A1,P2,D4,178.1383848596141
P3,A1,P2,D4,178.1383848596141
P3,A1,P2,E4,178.1383848596141
P3,A1,P2,E4,178.1383848596141
P3,A1,P2,E4,178.1383848596141
P3,A1,P2,E4,178.1383848596141
P3,A1,P2,F4,178.1383848596141
P3,A1,P2,F4,178.1383848596141
P3,A1,P2,F4,178.1383848596141
P3,A1,P2,F4,178.1383848596141
P3,A1,P2,A5,144.50727498234906
P3,A1,P2,A5,144.50727498234906
P3,A1,P2,A5,144.50727498234906
P3,A1,P2,B5,144.50727498234906
P3,A1,P2,B5,144.50727498234906
P3,A1,P2,B5,144.50727498234906
P3,A1,P2,C5,144.50727498234906
P3,A1,P2,C5,144.50727498234906
P3,A1,P2,C5,144.50727498234906
P3,A1,P2,D5,146.2313474285492
P3,A1,P2,E5,146.2313474285492
P3,A1,P2,F5,146.2313474285492
P3,A1,P2,A6,187.32755576619502
P3,A1,P2,A6,187.32755576619502
P3,A1,P2,A6,187.32755576619502
P3,A1,P2,A6,187.32755576619502
P3,A1,P2,A6,187.32755576619502
P3,A1,P2,A6,187.32755576619502
P3,A1,P2,B6,187.32755576619502
P3,A1,P2,B6,187.32755576619502
P3,A1,P2,B6,187.32755576619502
P3,A1,P2,B6,187.32755576619502
P3,A1,P2,B6,187.32755576619502
P3,A1,P2,B6,187.32755576619502
P3,A1,P2,C6,187.32755576619502
P3,A1,P2,C6,187.32755576619502
P3,A1,P2,C6,187.32755576619502
P3,A1,P2,C6,187.32755576619502
P3,A1,P2,C6,187.32755576619502
P3,A1,P2,C6,187.32755576619502
P3,A1,P2,A7,155.2549887433805
P3,A1,P2,A7,155.2549887433805
P3,A1,P2,A7,155.2549887433805
P3,A1,P2,B7,155.2549887433805
P3,A1,P2,B7,155.2549887433805
P3,A1,P2,B7,155.2549887433805
P3,A1,P2,C7,155.2549887433805
P3,A1,P2,C7,155.2549887433805
P3,A1,P2,C7,155.2549887433805
P3,A1,P2,D7,122.71668837486936
P3,A1,P2,D7,122.71668837486936
P3,A1,P2,E7,122.71668837486936
P3,A1,P2,E7,122.71668837486936
P3,A1,P2,F7,122.71668837486936
P3,A1,P2,F7,122.71668837486936
P3,A1,P2,A8,131.23350305999523
P3,A1,P2,A8,131.23350305999523
P3,A1,P2,A8,131.23350305999523
P3,A1,P2,B8,131.23350305999523
P3,A1,P2,B8,131.23350305999523
P3,A1,P2,B8,131.23350305999523
P3,A1,P2,C8,131.23350305999523
P3,A1,P2,C8,131.23350305999523
P3,A1,P2,C8,131.23350305999523
P3,A1,P2,D8,155.16806714182556
P3,A1,P2,D8,155.16806714182556
P3,A1,P2,D8,155.16806714182556
P3,A1,P2,D8,155.16806714182556
P3,A1,P2,D8,155.16806714182556
P3,A1,P2,E8,155.16806714182556
P3,A1,P2,E8,155.16806714182556
P3,A1,P2,E8,155.16806714182556
P3,A1,P2,E8,155.16806714182556
P3,A1,P2,E8,155.16806714182556
P3,A1,P2,F8,155.16806714182556
P3,A1,P2,F8,155.16806714182556
P3,A1,P2,F8,155.16806714182556
P3,A1,P2,F8,155.16806714182556
P3,A1,P2,F8,155.16806714182556
