Source Position,Source Well,Destination Position,Destination Well,Transfer Volume [uL]
P1,A1,P2,D1,30.000000000000007
P1,A1,P2,E1,30.000000000000007
P1,A1,P2,F1,30.000000000000007
P1,A1,P2,A2,30.000000000000043
P1,A1,P2,B2,30.000000000000043
P1,A1,P2,C2,30.000000000000043
P1,A1,P2,D2,30.000000000000092
P1,A1,P2,E2,30.000000000000092
P1,A1,P2,F2,30.000000000000092
P1,A1,P2,A3,30.0
P1,A1,P2,B3,30.0
P1,A1,P2,C3,30.0
P1,A1,P2,D3,30.000000000000135
P1,A1,P2,E3,30.000000000000135
P1,A1,P2,F3,30.000000000000135
P1,A1,P2,A4,30.00000000000039
P1,A1,P2,B4,30.00000000000039
P1,A1,P2,C4,30.00000000000039
P1,A1,P2,D4,30.000000000000178
P1,A1,P2,E4,30.000000000000178
P1,A1,P2,F4,30.000000000000178
P1,A1,P2,A5,30.000000000000057
P1,A1,P2,B5,30.000000000000057
P1,A1,P2,C5,30.000000000000057
P1,A1,P2,D5,30.000000000000064
P1,A1,P2,E5,30.000000000000064
P1,A1,P2,F5,30.000000000000064
P1,A1,P2,D6,30.000000000000085
P1,A1,P2,E6,30.000000000000085
P1,A1,P2,F6,30.000000000000085
P1,A1,P2,D7,30.0
P1,A1,P2,E7,30.0
P1,A1,P2,F7,30.0
P1,A1,P2,A8,30.000000000000227
P1,A1,P2,B8,30.000000000000227
P1,A1,P2,C8,30.000000000000227
P4,A1,P2,A3,47.76879095118625
P4,A1,P2,B3,47.76879095118625
P4,A1,P2,C3,47.76879095118625
P4,A1,P2,A7,93.466085927505
P4,A1,P2,B7,93.466085927505
P4,A1,P2,C7,93.466085927505
P4,A1,P2,A8,31.408494728440004
P4,A1,P2,B8,31.408494728440004
P4,A1,P2,C8,31.408494728440004
P4,A1,P2,D8,49.603632327882494
P4,A1,P2,E8,49.603632327882494
P4,A1,P2,F8,49.603632327882494
P1,A2,P2,A1,81.27385175590435
P1,A2,P2,B1,81.27385175590435
P1,A2,P2,C1,81.27385175590435
P1,A2,P2,D1,30.925942451254837
P1,A2,P2,E1,30.925942451254837
P1,A2,P2,F1,30.925942451254837
P1,A2,P2,A2,55.5938493849683
P1,A2,P2,B2,55.5938493849683
P1,A2,P2,C2,55.5938493849683
P1,A2,P2,D2,73.79272151459898
P1,A2,P2,E2,73.79272151459898
P1,A2,P2,F2,73.79272151459898
P1,A2,P2,A3,72.7891916189786
P1,A2,P2,B3,72.7891916189786
P1,A2,P2,C3,72.7891916189786
P1,A2,P2,A4,47.902540294033756
P1,A2,P2,B4,47.902540294033756
P1,A2,P2,C4,47.902540294033756
P1,A2,P2,D4,40.39887923020228
P1,A2,P2,E4,40.39887923020228
P1,A2,P2,F4,40.39887923020228
P1,A2,P2,A5,88.71758016818465
P1,A2,P2,B5,88.71758016818465
P1,A2,P2,C5,88.71758016818465
P1,A2,P2,D5,64.25758933198635
P1,A2,P2,E5,64.25758933198635
P1,A2,P2,F5,64.25758933198635
P1,A2,P2,A6,99.40481077584995
P1,A2,P2,B6,99.40481077584995
P1,A2,P2,C6,99.40481077584995
P1,A2,P2,A7,47.074054516424965
P1,A2,P2,B7,47.074054516424965
P1,A2,P2,C7,47.074054516424965
P5,B1,P2,A1,39.281636959260005
P5,B1,P2,B1,39.281636959260005
P5,B1,P2,C1,39.281636959260005
P5,B1,P2,D1,85.10998973594701
P5,B1,P2,E1,85.10998973594701
P5,B1,P2,F1,85.10998973594701
P5,B1,P2,D8,53.797415540802
P5,B1,P2,E8,53.797415540802
P5,B1,P2,F8,53.797415540802
P1,D2,P2,A1,157.30228596594927
P1,D2,P2,A1,157.30228596594927
P1,D2,P2,A1,157.30228596594927
P1,D2,P2,B1,157.30228596594927
P1,D2,P2,B1,157.30228596594927
P1,D2,P2,B1,157.30228596594927
P1,D2,P2,C1,157.30228596594927
P1,D2,P2,C1,157.30228596594927
P1,D2,P2,C1,157.30228596594927
P1,D2,P2,D1,121.2365413366725
P1,D2,P2,D1,121.2365413366725
P1,D2,P2,E1,121.2365413366725
P1,D2,P2,E1,121.2365413366725
P1,D2,P2,F1,121.2365413366725
P1,D2,P2,F1,121.2365413366725
P1,D2,P2,A2,148.4976829851876
P1,D2,P2,A2,148.4976829851876
P1,D2,P2,A2,148.4976829851876
P1,D2,P2,B2,148.4976829851876
P1,D2,P2,B2,148.4976829851876
P1,D2,P2,B2,148.4976829851876
P1,D2,P2,C2,148.4976829851876
P1,D2,P2,C2,148.4976829851876
P1,D2,P2,C2,148.4976829851876
P1,D2,P2,D2,156.8183145657035
P1,D2,P2,E2,156.8183145657035
P1,D2,P2,F2,156.8183145657035
P1,D2,P2,A3,167.99024434954165
P1,D2,P2,A3,167.99024434954165
P1,D2,P2,B3,167.99024434954165
P1,D2,P2,B3,167.99024434954165
P1,D2,P2,C3,167.99024434954165
P1,D2,P2,C3,167.99024434954165
P1,D2,P2,A4,151.23744578547615
P1,D2,P2,A4,151.23744578547615
P1,D2,P2,B4,151.23744578547615
P1,D2,P2,B4,151.23744578547615
P1,D2,P2,C4,151.23744578547615
P1,D2,P2,C4,151.23744578547615
P1,D2,P2,D4,66.75037420585177
P1,D2,P2,E4,66.75037420585177
P1,D2,P2,F4,66.75037420585177
P1,D2,P2,A5,130.50043289800962
P1,D2,P2,A5,130.50043289800962
P1,D2,P2,A5,130.50043289800962
P1,D2,P2,B5,130.50043289800962
P1,D2,P2,B5,130.50043289800962
P1,D2,P2,B5,130.50043289800962
P1,D2,P2,C5,130.50043289800962
P1,D2,P2,C5,130.50043289800962
P1,D2,P2,C5,130.50043289800962
P1,D2,P2,D5,137.3836280480388
P1,D2,P2,D5,137.3836280480388
P1,D2,P2,D5,137.3836280480388
P1,D2,P2,E5,137.3836280480388
P1,D2,P2,E5,137.3836280480388
P1,D2,P2,E5,137.3836280480388
P1,D2,P2,F5,137.3836280480388
P1,D2,P2,F5,137.3836280480388
P1,D2,P2,F5,137.3836280480388
P1,D2,P2,A6,185.92243308182628
P1,D2,P2,B6,185.92243308182628
P1,D4,P2,C6,185.92243308182628
P1,D4,P2,D6,145.17777937557753
P1,D4,P2,D6,145.17777937557753
P1,D4,P2,E6,145.17777937557753
P1,D4,P2,E6,145.17777937557753
P1,D4,P2,F6,145.17777937557753
P1,D4,P2,F6,145.17777937557753
P1,D4,P2,A7,74.1743692377809
P1,D4,P2,B7,74.1743692377809
P1,D4,P2,C7,74.1743692377809
P1,D4,P2,D7,116.58182307354338
P1,D4,P2,D7,116.58182307354338
P1,D4,P2,E7,116.58182307354338
P1,D4,P2,E7,116.58182307354338
P1,D4,P2,F7,116.58182307354338
P1,D4,P2,F7,116.58182307354338
P1,D4,P2,A8,119.43642862112965
P1,D4,P2,B8,119.43642862112965
P1,D4,P2,C8,119.43642862112965
P1,D4,P2,D8,45.69531350246716
P1,D4,P2,E8,45.69531350246716
P1,D4,P2,F8,45.69531350246716
P1,A3,P2,D1,116.24750962743721
P1,A3,P2,D1,116.24750962743721
P1,A3,P2,E1,116.24750962743721
P1,A3,P2,E1,116.24750962743721
P1,A3,P2,F1,116.24750962743721
P1,A3,P2,F1,116.24750962743721
P1,A3,P2,A2,131.74668465147306
P1,A3,P2,A2,131.74668465147306
P1,A3,P2,B2,131.74668465147306
P1,A3,P2,B2,131.74668465147306
P1,A3,P2,C2,131.74668465147306
P1,A3,P2,C2,131.74668465147306
P1,A3,P2,D2,136.63333437557722
P1,A3,P2,D2,136.63333437557722
P1,A3,P2,D2,136.63333437557722
P1,A3,P2,E2,136.63333437557722
P1,A3,P2,E2,136.63333437557722
P1,A3,P2,E2,136.63333437557722
P1,A3,P2,F2,136.63333437557722
P1,A3,P2,F2,136.63333437557722
P1,A3,P2,F2,136.63333437557722
P1,A3,P2,A3,154.61566695258742
P1,A3,P2,A3,154.61566695258742
P1,A3,P2,B3,154.61566695258742
P1,A3,P2,B3,154.61566695258742
P1,A3,P2,C3,154.61566695258742
P1,A3,P2,C3,154.61566695258742
P1,A3,P2,D3,162.32200270112747
P1,A3,P2,D3,162.32200270112747
P1,A3,P2,D3,162.32200270112747
P1,A3,P2,E3,162.32200270112747
P1,A3,P2,E3,162.32200270112747
P1,A3,P2,E3,162.32200270112747
P1,A3,P2,F3,162.32200270112747
P1,A3,P2,F3,162.32200270112747
P1,A3,P2,F3,162.32200270112747
P1,A3,P2,A4,66.17468609338079
P1,A3,P2,B4,66.17468609338079
P1,A3,P2,C4,66.17468609338079
P1,A3,P2,D4,173.60323385078445
P1,A3,P2,D4,173.60323385078445
P1,A3,P2,E4,173.60323385078445
P1,A3,P2,E4,173.60323385078445
P1,A3,P2,F4,173.60323385078445
P1,A3,P2,F4,173.60323385078445
P1,A3,P2,A5,143.31306095552003
P1,A3,P2,A5,143.31306095552003
P1,A3,P2,B5,143.31306095552003
P1,A3,P2,B5,143.31306095552003
P1,A3,P2,C5,143.31306095552003
P1,A3,P2,C5,143.31306095552003
P1,A3,P2,D5,147.14763302127207
P1,A3,P2,D5,147.14763302127207
P1,A3,P2,D5,147.14763302127207
P1,A3,P2,E5,147.14763302127207
P1,A3,P2,E5,147.14763302127207
P1,A3,P2,E5,147.14763302127207
P1,A3,P2,F5,147.14763302127207
P1,A3,P2,F5,147.14763302127207
P1,A3,P2,F5,147.14763302127207
P1,A3,P2,A6,189.20625027439812
P1,A5,P2,B6,189.20625027439812
P1,A5,P2,C6,189.20625027439812
P1,A5,P2,D6,136.12985264048783
P1,A5,P2,E6,136.12985264048783
P1,A5,P2,F6,136.12985264048783
P1,A5,P2,A7,130.42487489918878
P1,A5,P2,A7,130.42487489918878
P1,A5,P2,A7,130.42487489918878
P1,A5,P2,B7,130.42487489918878
P1,A5,P2,B7,130.42487489918878
P1,A5,P2,B7,130.42487489918878
P1,A5,P2,C7,130.42487489918878
P1,A5,P2,C7,130.42487489918878
P1,A5,P2,C7,130.42487489918878
P1,A3,P2,D7,103.60850160264506
P1,A5,P2,E7,103.60850160264506
P1,A5,P2,F7,103.60850160264506
P1,A5,P2,A8,147.65363824269474
P1,A5,P2,B8,147.65363824269474
P1,A5,P2,C8,147.65363824269474
P1,A5,P2,D8,51.20096996827885
P1,A5,P2,E8,51.20096996827885
P1,A5,P2,F8,51.20096996827885
P4,D1,P2,D2,48.25236680481513
P4,D1,P2,E2,48.25236680481513
P4,D1,P2,F2,48.25236680481513
P4,D1,P2,D8,46.6525136791157
P4,D1,P2,E8,46.6525136791157
P4,D1,P2,F8,46.6525136791157
P4,A2,P2,A5,98.17057172996667
P4,A2,P2,B5,98.17057172996667
P4,A2,P2,C5,98.17057172996667
P4,A2,P2,A8,62.662484160416675
P4,A2,P2,B8,62.662484160416675
P4,A2,P2,C8,62.662484160416675
P4,A2,P2,D8,52.65270184573334
P4,A2,P2,E8,52.65270184573334
P4,A2,P2,F8,52.65270184573334
P4,B2,P2,A4,96.6690535361
P4,B2,P2,B4,96.6690535361
P4,B2,P2,C4,96.6690535361
P4,B2,P2,A5,52.255371714149994
P4,B2,P2,B5,52.255371714149994
P4,B2,P2,C5,52.255371714149994
P4,B2,P2,D8,45.552168397636166
P4,B2,P2,E8,45.552168397636166
P4,B2,P2,F8,45.552168397636166
P4,C2,P2,D2,30.749606224456247
P4,C2,P2,E2,30.749606224456247
P4,C2,P2,F2,30.749606224456247
P4,C2,P2,D7,48.26092075320625
P4,C2,P2,E7,48.26092075320625
P4,C2,P2,F7,48.26092075320625
P4,C2,P2,D8,48.58293843885001
P4,C2,P2,E8,48.58293843885001
P4,C2,P2,F8,48.58293843885001
P4,D2,P2,D4,54.493485257749995
P4,D2,P2,E4,54.493485257749995
P4,D2,P2,F4,54.493485257749995
P4,D2,P2,D5,87.73891592395
P4,D2,P2,E5,87.73891592395
P4,D2,P2,F5,87.73891592395
P4,D2,P2,D8,51.576286235400005
P4,D2,P2,E8,51.576286235400005
P4,D2,P2,F8,51.576286235400005
