Source Position,Source Well,Destination Position,Destination Well,Transfer Volume [uL]
P3,A1,P2,A1,113.26902284253981
P3,A1,P2,A1,113.26902284253981
P3,A1,P2,A1,113.26902284253981
P3,A1,P2,A1,113.26902284253981
P3,A1,P2,A1,113.26902284253981
P3,A1,P2,A1,113.26902284253981
P3,A1,P2,A2,113.26902284253981
P3,A1,P2,A2,113.26902284253981
P3,A1,P2,A2,113.26902284253981
P3,A1,P2,A2,113.26902284253981
P3,A1,P2,A2,113.26902284253981
P3,A1,P2,A2,113.26902284253981
P3,A1,P2,A3,113.26902284253981
P3,A1,P2,A3,113.26902284253981
P3,A1,P2,A3,113.26902284253981
P3,A1,P2,A3,113.26902284253981
P3,A1,P2,A3,113.26902284253981
P3,A1,P2,A3,113.26902284253981
P3,A1,P2,A4,113.26902284253981
P3,A1,P2,A4,113.26902284253981
P3,A1,P2,A4,113.26902284253981
P3,A1,P2,A4,113.26902284253981
P3,A1,P2,A4,113.26902284253981
P3,A1,P2,A4,113.26902284253981
P3,A1,P2,A5,123.61131169290628
P3,A1,P2,A5,123.61131169290628
P3,A1,P2,A5,123.61131169290628
P3,A1,P2,A5,123.61131169290628
P3,A1,P2,A5,123.61131169290628
P3,A1,P2,A5,123.61131169290628
P3,A1,P2,A5,123.61131169290628
P3,A1,P2,A5,123.61131169290628
P3,A1,P2,A6,123.61131169290628
P3,A1,P2,A6,123.61131169290628
P3,A1,P2,A6,123.61131169290628
P3,A1,P2,A6,123.61131169290628
P3,A1,P2,A6,123.61131169290628
P3,A1,P2,A6,123.61131169290628
P3,A1,P2,A6,123.61131169290628
P3,A1,P2,A6,123.61131169290628
P3,A1,P2,A7,123.61131169290628
P3,A1,P2,A7,123.61131169290628
P3,A1,P2,A7,123.61131169290628
P3,A1,P2,A7,123.61131169290628
P3,A1,P2,A7,123.61131169290628
P3,A1,P2,A7,123.61131169290628
P3,A1,P2,A7,123.61131169290628
P3,A1,P2,A7,123.61131169290628
P3,A1,P2,A8,123.61131169290628
P3,A1,P2,A8,123.61131169290628
P3,A1,P2,A8,123.61131169290628
P3,A1,P2,A8,123.61131169290628
P3,A1,P2,A8,123.61131169290628
P3,A1,P2,A8,123.61131169290628
P3,A1,P2,A8,123.61131169290628
P3,A1,P2,A8,123.61131169290628
P3,A1,P2,B1,122.64612526141264
P3,A1,P2,B1,122.64612526141264
P3,A1,P2,B1,122.64612526141264
P3,A1,P2,B1,122.64612526141264
P3,A1,P2,B1,122.64612526141264
P3,A1,P2,B1,122.64612526141264
P3,A1,P2,B1,122.64612526141264
P3,A1,P2,B1,122.64612526141264
P3,A1,P2,B1,122.64612526141264
P3,A1,P2,B2,122.64612526141264
P3,A1,P2,B2,122.64612526141264
P3,A1,P2,B2,122.64612526141264
P3,A1,P2,B2,122.64612526141264
P3,A1,P2,B2,122.64612526141264
P3,A1,P2,B2,122.64612526141264
P3,A1,P2,B2,122.64612526141264
P3,A1,P2,B2,122.64612526141264
P3,A1,P2,B2,122.64612526141264
P3,A1,P2,B3,122.64612526141264
P3,A1,P2,B3,122.64612526141264
P3,A1,P2,B3,122.64612526141264
P3,A1,P2,B3,122.64612526141264
P3,A1,P2,B3,122.64612526141264
P3,A1,P2,B3,122.64612526141264
P3,A1,P2,B3,122.64612526141264
P3,A1,P2,B3,122.64612526141264
P3,A1,P2,B3,122.64612526141264
P3,A1,P2,B4,122.64612526141264
P3,A1,P2,B4,122.64612526141264
P3,A1,P2,B4,122.64612526141264
P3,A1,P2,B4,122.64612526141264
P3,A1,P2,B4,122.64612526141264
P3,A1,P2,B4,122.64612526141264
P3,A1,P2,B4,122.64612526141264
P3,A1,P2,B4,122.64612526141264
P3,A1,P2,B4,122.64612526141264
P3,A1,P2,B5,125.97879908256877
P3,A1,P2,B5,125.97879908256877
P3,A1,P2,B5,125.97879908256877
P3,A1,P2,B5,125.97879908256877
P3,A1,P2,B5,125.97879908256877
P3,A1,P2,B6,125.97879908256877
P3,A1,P2,B6,125.97879908256877
P3,A1,P2,B6,125.97879908256877
P3,A1,P2,B6,125.97879908256877
P3,A1,P2,B6,125.97879908256877
P3,A1,P2,B7,125.97879908256877
P3,A1,P2,B7,125.97879908256877
P3,A1,P2,B7,125.97879908256877
P3,A1,P2,B7,125.97879908256877
P3,A1,P2,B7,125.97879908256877
P3,A1,P2,B8,125.97879908256877
P3,A1,P2,B8,125.97879908256877
P3,A1,P2,B8,125.97879908256877
P3,A1,P2,B8,125.97879908256877
P3,A1,P2,B8,125.97879908256877
P3,A1,P2,C1,120.35948145886624
P3,A1,P2,C1,120.35948145886624
P3,A1,P2,C1,120.35948145886624
P3,A1,P2,C1,120.35948145886624
P3,A1,P2,C1,120.35948145886624
P3,A1,P2,C1,120.35948145886624
P3,A1,P2,C2,120.35948145886624
P3,A1,P2,C2,120.35948145886624
P3,A1,P2,C2,120.35948145886624
P3,A1,P2,C2,120.35948145886624
P3,A1,P2,C2,120.35948145886624
P3,A1,P2,C2,120.35948145886624
P3,A1,P2,C3,120.35948145886624
P3,A1,P2,C3,120.35948145886624
P3,A1,P2,C3,120.35948145886624
P3,A1,P2,C3,120.35948145886624
P3,A1,P2,C3,120.35948145886624
P3,A1,P2,C3,120.35948145886624
P3,A1,P2,C4,120.35948145886624
P3,A1,P2,C4,120.35948145886624
P3,A1,P2,C4,120.35948145886624
P3,A1,P2,C4,120.35948145886624
P3,A1,P2,C4,120.35948145886624
P3,A1,P2,C4,120.35948145886624
P3,A1,P2,C5,126.68970492808121
P3,A1,P2,C5,126.68970492808121
P3,A1,P2,C5,126.68970492808121
P3,A1,P2,C5,126.68970492808121
P3,A1,P2,C5,126.68970492808121
P3,A1,P2,C5,126.68970492808121
P3,A1,P2,C5,126.68970492808121
P3,A1,P2,C5,126.68970492808121
P3,A1,P2,C5,126.68970492808121
P3,A1,P2,C5,126.68970492808121
P3,A1,P2,C6,126.68970492808121
P3,A1,P2,C6,126.68970492808121
P3,A1,P2,C6,126.68970492808121
P3,A1,P2,C6,126.68970492808121
P3,A1,P2,C6,126.68970492808121
P3,A1,P2,C6,126.68970492808121
P3,A1,P2,C6,126.68970492808121
P3,A1,P2,C6,126.68970492808121
P3,A1,P2,C6,126.68970492808121
P3,A1,P2,C6,126.68970492808121
P3,A1,P2,C7,126.68970492808121
P3,A1,P2,C7,126.68970492808121
P3,A1,P2,C7,126.68970492808121
P3,A1,P2,C7,126.68970492808121
P3,A1,P2,C7,126.68970492808121
P3,A1,P2,C7,126.68970492808121
P3,A1,P2,C7,126.68970492808121
P3,A1,P2,C7,126.68970492808121
P3,A1,P2,C7,126.68970492808121
P3,A1,P2,C7,126.68970492808121
P3,A1,P2,C8,126.68970492808121
P3,A1,P2,C8,126.68970492808121
P3,A1,P2,C8,126.68970492808121
