Source Position,Source Well,Destination Position,Destination Well,Transfer Volume [uL]
P3,A1,P2,A1,165.0982165440912
P3,A1,P2,A1,165.0982165440912
P3,A1,P2,A1,165.0982165440912
P3,A1,P2,A1,165.0982165440912
P3,A1,P2,B1,165.0982165440912
P3,A1,P2,B1,165.0982165440912
P3,A1,P2,B1,165.0982165440912
P3,A1,P2,B1,165.0982165440912
P3,A1,P2,C1,165.0982165440912
P3,A1,P2,C1,165.0982165440912
P3,A1,P2,C1,165.0982165440912
P3,A1,P2,C1,165.0982165440912
P3,A1,P2,D1,167.98792694228956
P3,A1,P2,D1,167.98792694228956
P3,A1,P2,D1,167.98792694228956
P3,A1,P2,E1,167.98792694228956
P3,A1,P2,E1,167.98792694228956
P3,A1,P2,E1,167.98792694228956
P3,A1,P2,F1,167.98792694228956
P3,A1,P2,F1,167.98792694228956
P3,A1,P2,F1,167.98792694228956
P3,A1,P2,A2,159.1787946050267
P3,A1,P2,A2,159.1787946050267
P3,A1,P2,A2,159.1787946050267
P3,A1,P2,A2,159.1787946050267
P3,A1,P2,B2,159.1787946050267
P3,A1,P2,B2,159.1787946050267
P3,A1,P2,B2,159.1787946050267
P3,A1,P2,B2,159.1787946050267
P3,A1,P2,C2,159.1787946050267
P3,A1,P2,C2,159.1787946050267
P3,A1,P2,C2,159.1787946050267
P3,A1,P2,C2,159.1787946050267
P3,A1,P2,D2,157.1078396684037
P3,A1,P2,D2,157.1078396684037
P3,A1,P2,D2,157.1078396684037
P3,A1,P2,D2,157.1078396684037
P3,A1,P2,D2,157.1078396684037
P3,A1,P2,E2,157.1078396684037
P3,A1,P2,E2,157.1078396684037
P3,A1,P2,E2,157.1078396684037
P3,A1,P2,E2,157.1078396684037
P3,A1,P2,E2,157.1078396684037
P3,A1,P2,F2,157.1078396684037
P3,A1,P2,F2,157.1078396684037
P3,A1,P2,F2,157.1078396684037
P3,A1,P2,F2,157.1078396684037
P3,A1,P2,F2,157.1078396684037
P3,A1,P2,A3,145.5508409731608
P3,A1,P2,A3,145.5508409731608
P3,A1,P2,B3,145.5508409731608
P3,A1,P2,B3,145.5508409731608
P3,A1,P2,C3,145.5508409731608
P3,A1,P2,C3,145.5508409731608
P3,A1,P2,D3,166.2675350912388
P3,A1,P2,D3,166.2675350912388
P3,A1,P2,D3,166.2675350912388
P3,A1,P2,D3,166.2675350912388
