Source Position,Source Well,Destination Position,Destination Well,Transfer Volume [uL]
P3,A1,P2,A1,181.7709318070193
P3,A1,P2,A1,181.7709318070193
P3,A1,P2,A1,181.7709318070193
P3,A1,P2,A1,181.7709318070193
P3,A1,P2,B1,181.7709318070193
P3,A1,P2,B1,181.7709318070193
P3,A1,P2,B1,181.7709318070193
P3,A1,P2,B1,181.7709318070193
P3,A1,P2,C1,181.7709318070193
P3,A1,P2,C1,181.7709318070193
P3,A1,P2,C1,181.7709318070193
P3,A1,P2,C1,181.7709318070193
P3,A1,P2,D1,178.11391797270971
P3,A1,P2,D1,178.11391797270971
P3,A1,P2,D1,178.11391797270971
P3,A1,P2,D1,178.11391797270971
P3,A1,P2,E1,178.11391797270971
P3,A1,P2,E1,178.11391797270971
P3,A1,P2,E1,178.11391797270971
P3,A1,P2,E1,178.11391797270971
P3,A1,P2,F1,178.11391797270971
P3,A1,P2,F1,178.11391797270971
P3,A1,P2,F1,178.11391797270971
P3,A1,P2,F1,178.11391797270971
P3,A1,P2,A2,169.5028977409113
P3,A1,P2,A2,169.5028977409113
P3,A1,P2,A2,169.5028977409113
P3,A1,P2,A2,169.5028977409113
P3,A1,P2,B2,169.5028977409113
P3,A1,P2,B2,169.5028977409113
P3,A1,P2,B2,169.5028977409113
P3,A1,P2,B2,169.5028977409113
P3,A1,P2,C2,169.5028977409113
P3,A1,P2,C2,169.5028977409113
P3,A1,P2,C2,169.5028977409113
P3,A1,P2,C2,169.5028977409113
P3,A1,P2,D2,143.94200820159446
P3,A1,P2,D2,143.94200820159446
P3,A1,P2,D2,143.94200820159446
P3,A1,P2,E2,143.94200820159446
P3,A1,P2,E2,143.94200820159446
P3,A1,P2,E2,143.94200820159446
P3,A1,P2,F2,143.94200820159446
P3,A1,P2,F2,143.94200820159446
P3,A1,P2,F2,143.94200820159446
P3,A1,P2,A3,149.81196015089097
P3,A1,P2,A3,149.81196015089097
P3,A1,P2,A3,149.81196015089097
P3,A1,P2,A3,149.81196015089097
P3,A1,P2,B3,149.81196015089097
P3,A1,P2,B3,149.81196015089097
P3,A1,P2,B3,149.81196015089097
P3,A1,P2,B3,149.81196015089097
P3,A1,P2,C3,149.81196015089097
P3,A1,P2,C3,149.81196015089097
P3,A1,P2,C3,149.81196015089097
P3,A1,P2,C3,149.81196015089097
P3,A1,P2,D3,151.41615211216512
P3,A1,P2,D3,151.41615211216512
P3,A1,P2,D3,151.41615211216512
P3,A1,P2,D3,151.41615211216512
P3,A1,P2,E3,151.41615211216512
P3,A1,P2,E3,151.41615211216512
P3,A1,P2,E3,151.41615211216512
P3,A1,P2,E3,151.41615211216512
P3,A1,P2,F3,151.41615211216512
P3,A1,P2,F3,151.41615211216512
P3,A1,P2,F3,151.41615211216512
P3,A1,P2,F3,151.41615211216512
P3,A1,P2,A4,145.58871350040582
P3,A1,P2,A4,145.58871350040582
P3,A1,P2,A4,145.58871350040582
P3,A1,P2,A4,145.58871350040582
P3,A1,P2,B4,145.58871350040582
P3,A1,P2,B4,145.58871350040582
P3,A1,P2,B4,145.58871350040582
P3,A1,P2,B4,145.58871350040582
P3,A1,P2,C4,145.58871350040582
P3,A1,P2,C4,145.58871350040582
P3,A1,P2,C4,145.58871350040582
P3,A1,P2,C4,145.58871350040582
P3,A1,P2,D4,160.6256941591525
P3,A1,P2,D4,160.6256941591525
P3,A1,P2,E4,160.6256941591525
P3,A1,P2,E4,160.6256941591525
P3,A1,P2,F4,160.6256941591525
P3,A1,P2,F4,160.6256941591525
P3,A1,P2,A5,119.77141499711382
P3,A1,P2,A5,119.77141499711382
P3,A1,P2,B5,119.77141499711382
P3,A1,P2,B5,119.77141499711382
P3,A1,P2,C5,119.77141499711382
P3,A1,P2,C5,119.77141499711382
P3,A1,P2,D5,156.86159617095026
P3,A1,P2,D5,156.86159617095026
P3,A1,P2,D5,156.86159617095026
P3,A1,P2,D5,156.86159617095026
P3,A1,P2,D5,156.86159617095026
P3,A1,P2,E5,156.86159617095026
P3,A1,P2,E5,156.86159617095026
P3,A1,P2,E5,156.86159617095026
P3,A1,P2,E5,156.86159617095026
P3,A1,P2,E5,156.86159617095026
P3,A1,P2,F5,156.86159617095026
P3,A1,P2,F5,156.86159617095026
P3,A1,P2,F5,156.86159617095026
P3,A1,P2,F5,156.86159617095026
P3,A1,P2,F5,156.86159617095026
P3,A1,P2,A6,143.80122394357477
P3,A1,P2,A6,143.80122394357477
P3,A1,P2,A6,143.80122394357477
P3,A1,P2,A6,143.80122394357477
P3,A1,P2,B6,143.80122394357477
P3,A1,P2,B6,143.80122394357477
P3,A1,P2,B6,143.80122394357477
P3,A1,P2,B6,143.80122394357477
P3,A1,P2,C6,143.80122394357477
P3,A1,P2,C6,143.80122394357477
P3,A1,P2,C6,143.80122394357477
P3,A1,P2,C6,143.80122394357477
P3,A1,P2,D6,138.93347516702997
P3,A1,P2,D6,138.93347516702997
P3,A1,P2,D6,138.93347516702997
P3,A1,P2,E6,138.93347516702997
P3,A1,P2,E6,138.93347516702997
P3,A1,P2,E6,138.93347516702997
P3,A1,P2,F6,138.93347516702997
P3,A1,P2,F6,138.93347516702997
P3,A1,P2,F6,138.93347516702997
P3,A1,P2,A7,166.99910286906842
P3,A1,P2,A7,166.99910286906842
P3,A1,P2,A7,166.99910286906842
P3,A1,P2,B7,166.99910286906842
P3,A1,P2,B7,166.99910286906842
P3,A1,P2,B7,166.99910286906842
P3,A1,P2,C7,166.99910286906842
P3,A1,P2,C7,166.99910286906842
P3,A1,P2,C7,166.99910286906842
P3,A1,P2,D7,146.38631731977074
P3,A1,P2,D7,146.38631731977074
P3,A1,P2,D7,146.38631731977074
P3,A1,P2,D7,146.38631731977074
P3,A1,P2,E7,146.38631731977074
P3,A1,P2,E7,146.38631731977074
P3,A1,P2,E7,146.38631731977074
P3,A1,P2,E7,146.38631731977074
P3,A1,P2,F7,146.38631731977074
P3,A1,P2,F7,146.38631731977074
P3,A1,P2,F7,146.38631731977074
P3,A1,P2,F7,146.38631731977074
P3,A1,P2,A8,184.6610587626153
P3,A1,P2,A8,184.6610587626153
P3,A1,P2,A8,184.6610587626153
P3,A1,P2,B8,184.6610587626153
P3,A1,P2,B8,184.6610587626153
P3,A1,P2,B8,184.6610587626153
P3,A1,P2,C8,184.6610587626153
P3,A1,P2,C8,184.6610587626153
P3,A1,P2,C8,184.6610587626153
P3,A1,P2,D8,187.20811103715133
P3,A1,P2,D8,187.20811103715133
P3,A1,P2,D8,187.20811103715133
P3,A1,P2,D8,187.20811103715133
P3,A1,P2,D8,187.20811103715133
P3,A1,P2,E8,187.20811103715133
P3,A1,P2,E8,187.20811103715133
P3,A1,P2,E8,187.20811103715133
P3,A1,P2,E8,187.20811103715133
P3,A1,P2,E8,187.20811103715133
P3,A1,P2,F8,187.20811103715133
P3,A1,P2,F8,187.20811103715133
P3,A1,P2,F8,187.20811103715133
P3,A1,P2,F8,187.20811103715133
P3,A1,P2,F8,187.20811103715133
